username,user_id,post_id,is_video,media_url,like_count,comment_count,caption,location,timestamp,date_posted,post_url,thumbnail_url
pamelamvaldez,212357078,3126496266087286541,True,https://scontent-iad3-1.cdninstagram.com/v/t50.2886-16/10000000_785617883178554_2884259553105497991_n.mp4?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=llZMGOAjRdMAX_fRZ-i&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfCm8WUMwi67yjVAXIGRHMWUVqKeAHrqZBNoRHuidYmqMQ&oe=6498EE66&_nc_sid=1349e3,3587,60,"For new hairstyles or new adventures, the new @microsoft AI powered Bing is here to help! Download it and give it a try. #sponsored ✨👩🏻‍💻",,1686927675,16-06-2023 18:01:15,https://www.instagram.com/p/Ctji8oDt8cN/,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/354434128_991015735659239_4527593427840946013_n.jpg?stp=c0.268.686.686a_dst-jpg_e15_s640x640&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=111&_nc_ohc=R94zcYNvPdoAX8LWG2F&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfBzrdxBH0ahVP5Czgp_9fqmNkdI3GUwV9uc_-2FgqPeiQ&oe=6498C6B1&_nc_sid=1349e3
microsoft,524549267,3106243690275740667,True,https://scontent-iad3-2.cdninstagram.com/v/t66.30100-16/334146678_198608006444195_999637578606511241_n.mp4?_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=111&_nc_ohc=QW5p-PQM3JEAX8xGiAx&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfCOs9Y37gm5GBvIE4rE6m4hetUCrs2u5JwRCWtRG45hpQ&oe=6498A562&_nc_sid=1349e3,4461,313,A very #WesAnderson day at the office 🎥,,1684513157,19-05-2023 19:19:17,https://www.instagram.com/p/CsbmC3Arxv7/,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/347841414_261311566464445_4564174533619733547_n.jpg?stp=c0.280.720.720a_dst-jpg_e15_s640x640&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=-dwLK1VyotgAX-W8Zrc&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfDYsu-YxOj7JKGCsc0Ns5ZFyWKszU-3hB9awupy2vYRMQ&oe=6498D1CA&_nc_sid=1349e3
microsoft,524549267,3111322910873380847,False,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/349038610_3343073515910598_8950956702977302065_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=106&_nc_ohc=w0rXyRjnNzkAX9Ng3Hv&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfBuIo7QkZmx-MuDEnpVev2q4IfRsP0v5ZjqAwCcyJxBPQ&oe=649CD633&_nc_sid=1349e3,8940,38,And we couldn’t be more excited about it.,,1685118615,26-05-2023 19:30:15,https://www.instagram.com/p/Csto7P0JGfv/,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/349038610_3343073515910598_8950956702977302065_n.jpg?stp=c0.0.818.818a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=106&_nc_ohc=w0rXyRjnNzkAX9Ng3Hv&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfCTD2qHSb1pg-_NjEtZLWCP8q3CHs0aFuAC952zJy25UQ&oe=649CD633&_nc_sid=1349e3
microsoft,524549267,3130212311166636763,False,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/355666091_277059474984849_799060608606826830_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=8RVJnkq5pFAAX_q8LqX&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfD0dF80n-hDKw0ROqnoViz8R7Xd7-_x5wGhN58sU2EVfQ&oe=649BF8E2&_nc_sid=1349e3,5747,125,😐,,1687370412,21-06-2023 21:00:12,https://www.instagram.com/p/Ctwv4MupFLb/,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/355666091_277059474984849_799060608606826830_n.jpg?stp=dst-jpg_e35_s640x640_sh0.08&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=8RVJnkq5pFAAX_q8LqX&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfBZwFqLV12OKUy4wlimA2voxbyUycSePPxxZhb2y5IDeQ&oe=649BF8E2&_nc_sid=1349e3
microsoft,524549267,3129585169958736722,True,https://scontent-iad3-2.cdninstagram.com/v/t66.30100-16/10000000_639160448108532_6577385312852781895_n.mp4?_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=XSEjkyaNU7sAX9YQO0p&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfC6wwzjtfwlCJWBZzzdFmIepQSzwRvDiSBXXOFud6pA7Q&oe=6498D668&_nc_sid=1349e3,1338,25,"We are too. 🥰 Learn why Candace Solola, Founder of SO Dsgn is “kind of obsessed” with #Bing Image Creator in her pursuit of all things creative design. #AI #Microsoft",,1687295764,21-06-2023 00:16:04,https://www.instagram.com/p/CtuhSF9uJNS/,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/355058476_786902439738882_8485181110798398958_n.jpg?stp=c0.280.720.720a_dst-jpg_e15_s640x640&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=106&_nc_ohc=0JiWwpaH8-sAX_HXzgD&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfBYQpvq8Cw04K7iwe5hOV8EmvOm0F7tJjhqkAxMLFBZcA&oe=64987664&_nc_sid=1349e3
bri.monee,1437195054,3129451357598284237,True,https://scontent-iad3-2.cdninstagram.com/v/t50.2886-16/10000000_142180345547610_8065116082456927375_n.mp4?_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=106&_nc_ohc=gz2CsC0DSE8AX_hSXrZ&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfA6pl4CRVHDVPWdZpnSrBCj5m7_ptqqffAf36TTLewzgw&oe=6498597E&_nc_sid=1349e3,-1,87,Eating healthy is a priority for me but so is efficiency because y’all know I’m #fakedomestic! @Microsoft’s new AI-powered Bing was the perfect solution to help me find quick and healthy recipes and honestly is a great tool to find answers for many things from planning a meal to planning a vacation… it’s limitless. #sponsored,,1687279724,20-06-2023 19:48:44,https://www.instagram.com/p/CtuC23fgnnN/,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/355412140_739994211208632_9126616952864180629_n.jpg?stp=c0.816.2106.2106a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=XyH5eWhOHtoAX-HW_da&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfDrjEx7_kNEWw0qZhXkmqoEDBzvit9oa4upxq7auswWJg&oe=6498BAC0&_nc_sid=1349e3
microsoft,524549267,3126543111236876388,False,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/354417108_1340075683280397_5532022668866169935_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=inL1guaSw7oAX-0BE3H&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfCJfXfcN4GlK0N1zTQ5GjgHbISocxpvVPReGEdFH706bw&oe=649C3A19&_nc_sid=1349e3,4264,72,"Ever wonder how Koalas get work done? We asked the @bing Image Creator to help us picture it. 

This is the prompt we used: a group of koalas working in their treehouse office, during a meeting, wearing business attire, wide shot",,1686933010,16-06-2023 19:30:10,https://www.instagram.com/p/CtjtmUAN_hk/,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/354417108_1340075683280397_5532022668866169935_n.jpg?stp=dst-jpg_e35_s640x640_sh0.08&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=inL1guaSw7oAX-0BE3H&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfBPFXHUO8O0ILX0ZDGqAngaWgq14ZljzEtllQ1VL0Azqw&oe=649C3A19&_nc_sid=1349e3
microsoftlife,248249447,3125093776938152437,True,https://scontent-iad3-2.cdninstagram.com/v/t66.30100-16/320795485_639191178120363_1069276517900821006_n.mp4?_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=103&_nc_ohc=R2bjAyKsc8sAX-8PG79&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfBy8jaeJcOEwGp8M08PnpSRx9X1LtbALohEdBIrZvFzDg&oe=6498809F&_nc_sid=1349e3,-1,78,"Time to take a break? Snacking at your desk is fine but there’s a better way to break. Studies show that jotting down a few sources of gratitude can lead to more optimism.
 
TIP: Try using a gratitude journal. Create a doc and open it each day before or after lunch to jot down 2-3 things you’re grateful for. You might be surprised by what actions and feelings you get from this practice.

We’re grateful for snack breaks ... away from the desk. What are you grateful for?
 
S/o to Software Engineer Martin G. for providing the talent for this PSA.
 
#PeopleOfMicrosoft #MicrosoftLife #Microsoft #FlexibleWork #CareerTips #Wellbeing

Description: The video opens with Martin pulling a candy bar out of his desk drawer, then pulls an orange from a potted plant, then candy from a suitcase, and then an ear of corn from behind his monitor.",,1686765342,14-06-2023 20:55:42,https://www.instagram.com/p/CtekDuQLrH1/,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/353943501_566359825661955_4234599692804951442_n.jpg?stp=c0.280.720.720a_dst-jpg_e15_s640x640&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=103&_nc_ohc=GtN9WW-mrUoAX8LbFOn&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfBLDcPGzR1p0J-TvGxOl5iLZZmT5FmuXCm4nNHMrkmZHg&oe=6498E90C&_nc_sid=1349e3
microsoft,524549267,3124401260286337533,True,https://scontent-iad3-2.cdninstagram.com/v/t66.30100-16/10000000_582134107315278_1142189464446253920_n.mp4?_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=106&_nc_ohc=aLhchsuzM_IAX9Z6vZC&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfAHJZRzlrNlrp_pVfLdAbpp9rM93v_olM_NV2BgRAPh3g&oe=649882ED&_nc_sid=1349e3,25401,353,The Magic Man Experience uses Microsoft AI to transport fans into Jackson Wang’s captivating imagination. ✨ @88rising,,1686678436,13-06-2023 20:47:16,https://www.instagram.com/p/CtcGmR3JmH9/,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/354028186_995910281843472_1008650141577974124_n.jpg?stp=c0.280.720.720a_dst-jpg_e15_s640x640&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=b40TimzoN84AX_QW2uI&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfBFyHZgHCFBJ16qv_QvhvYVE6Bl16GtSZtqfm70ywZvPQ&oe=64988DE6&_nc_sid=1349e3
microsoft,524549267,3120744900874156304,False,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/351292804_279979347819047_2037738116983753795_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=111&_nc_ohc=-BOuJlaXRHgAX9HHNig&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfDXjRWCQy7exHieP9qunITk3ZmYec78hC4FV5FKID9ZjA&oe=649BD8CF&_nc_sid=1349e3,4771,44,"What’s a racoon’s favorite email sign-off? 

Happy rummaging, 
🦝 

We used @bing Image Creator to bring our imagination of an emailing racoon to life. Here’s the prompt we used: raccoon at a standing desk with a laptop sending an email to other colleagues in an open office concept, office is creative and bright, no one else in room, wide shot.",,1686241809,08-06-2023 19:30:09,https://www.instagram.com/p/CtPHPPzNzkQ/,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/351292804_279979347819047_2037738116983753795_n.jpg?stp=dst-jpg_e35_s640x640_sh0.08&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=111&_nc_ohc=-BOuJlaXRHgAX9HHNig&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfDaqjaR-tsRatZkp1AkR3xTOr9SSeXBkSSTRs9psM2-gw&oe=649BD8CF&_nc_sid=1349e3
junkkouture,7032389328,3120004948775400168,False,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/351754428_1454362755317706_6564888008137692896_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=106&_nc_ohc=zy7EvxaJv8YAX-kkn5w&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfBeYvaTgoI0YgPVST-LaUZxDnUOrwJNijyNdxUJGKsZcw&oe=649C914D&_nc_sid=1349e3,2856,56,"Together with @Microsoft, Junk Kouture empowers creatives to design upcycled creations using STEAM. 

Engineered from sanitized surgical wrap waste, ""The Nightingale,"" honors the power of community and the importance of science, medicine, and technology in building a better, more sustainable world. 

#junkkouturexmicrosoft",,1686153595,07-06-2023 18:59:55,https://www.instagram.com/p/CtMe_htN_Lo/,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/351754428_1454362755317706_6564888008137692896_n.jpg?stp=dst-jpg_e35_s640x640_sh0.08&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=106&_nc_ohc=zy7EvxaJv8YAX-kkn5w&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfCORRbCE-EWw0jJwZI9uL9fGZ0KfnVmlVrJxH85kD7B7Q&oe=649C914D&_nc_sid=1349e3
junkkouture,7032389328,3120004943851264446,False,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/351754428_1454362755317706_6564888008137692896_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=106&_nc_ohc=zy7EvxaJv8YAX-kkn5w&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfBeYvaTgoI0YgPVST-LaUZxDnUOrwJNijyNdxUJGKsZcw&oe=649C914D&_nc_sid=1349e3,2856,56,"Together with @Microsoft, Junk Kouture empowers creatives to design upcycled creations using STEAM. 

Engineered from sanitized surgical wrap waste, ""The Nightingale,"" honors the power of community and the importance of science, medicine, and technology in building a better, more sustainable world. 

#junkkouturexmicrosoft",,1686153595,07-06-2023 18:59:55,https://www.instagram.com/p/CtMe_htN_Lo/,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/351754428_1454362755317706_6564888008137692896_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=106&_nc_ohc=zy7EvxaJv8YAX-kkn5w&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfBeYvaTgoI0YgPVST-LaUZxDnUOrwJNijyNdxUJGKsZcw&oe=649C914D&_nc_sid=1349e3
junkkouture,7032389328,3120004943691750357,False,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/352407974_1477288066348825_4924264805840312709_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=NyYK8MLQy-AAX_5jV_Q&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfCpRMJUx3rCJQFcC_GAVCwDz6RhxX7FHl4LsfwjW2wxtw&oe=649AFE59&_nc_sid=1349e3,2856,56,"Together with @Microsoft, Junk Kouture empowers creatives to design upcycled creations using STEAM. 

Engineered from sanitized surgical wrap waste, ""The Nightingale,"" honors the power of community and the importance of science, medicine, and technology in building a better, more sustainable world. 

#junkkouturexmicrosoft",,1686153595,07-06-2023 18:59:55,https://www.instagram.com/p/CtMe_htN_Lo/,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/352407974_1477288066348825_4924264805840312709_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=NyYK8MLQy-AAX_5jV_Q&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfCpRMJUx3rCJQFcC_GAVCwDz6RhxX7FHl4LsfwjW2wxtw&oe=649AFE59&_nc_sid=1349e3
junkkouture,7032389328,3120004943691718723,False,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/352360391_288474813528201_4192977004645547136_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=KiMZA-PWVVQAX-m1iL-&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfDxoOEEXS3QcJwLU35_ViNt2mBJxhFOWOcYgZ--GV3U-A&oe=649C7281&_nc_sid=1349e3,2856,56,"Together with @Microsoft, Junk Kouture empowers creatives to design upcycled creations using STEAM. 

Engineered from sanitized surgical wrap waste, ""The Nightingale,"" honors the power of community and the importance of science, medicine, and technology in building a better, more sustainable world. 

#junkkouturexmicrosoft",,1686153595,07-06-2023 18:59:55,https://www.instagram.com/p/CtMe_htN_Lo/,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/352360391_288474813528201_4192977004645547136_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=KiMZA-PWVVQAX-m1iL-&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfDxoOEEXS3QcJwLU35_ViNt2mBJxhFOWOcYgZ--GV3U-A&oe=649C7281&_nc_sid=1349e3
microsoft,524549267,3119325384234433148,False,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/352209945_1261282257861662_1705215478721992731_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=ozeAIjOG3SkAX--g7gh&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfA9KsFu205_VgOYGMxNkCshpwzfLUqOVlEHiYin4sZ1Qg&oe=649CE85D&_nc_sid=1349e3,11468,734,Everyone on Instagram: hello,,1686072584,06-06-2023 20:29:44,https://www.instagram.com/p/CtKEej6Jvp8/,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/352209945_1261282257861662_1705215478721992731_n.jpg?stp=dst-jpg_e35_s640x640_sh0.08&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=ozeAIjOG3SkAX--g7gh&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfADDCCKP0O8zGbK0-mNWY8bSyW41HeBbkz30gsBw95-EQ&oe=649CE85D&_nc_sid=1349e3
atlantadream,43276316,3118661407541190747,True,https://scontent-atl3-2.cdninstagram.com/v/t66.30100-16/10000000_959409058429381_7491069224667713292_n.mp4?_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=wOXMhsMPXqkAX8u4wHV&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBVwBQHI-yFyWWd26Gd-1Hia4IkT6A4RG4_zHnI900mHg&oe=6498A865&_nc_sid=f4eaf9,1018,10,"Make way for our dream — to empower girls on and off the court to become anything they want to be. 

We partner with @microsoft to bring clinics to girls across Atlanta to showcase the ways STEM can come alive in basketball.

#DoItForTheDream","Atlanta, Georgia",1685993707,05-06-2023 22:35:07,https://www.instagram.com/p/CtHtgbbNmBb/,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/351173498_161117246936508_5169947584437213963_n.jpg?stp=c0.280.720.720a_dst-jpg_e15_s640x640&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=z8EpGBaQcssAX_uUmja&edm=APU89FABAAAA&ccb=7-5&oh=00_AfD1Mw-RVl7tYlDO_O8cmgaPBdybFHh9Kpay4iIMuQngOg&oe=6498854D&_nc_sid=f4eaf9
microsoft,524549267,3115142990867608996,False,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/350479625_247440281310058_5459716511393175640_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=hIuQXuxBUjwAX8DJi27&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCxg4Hq9I1nvAFVPeEF_7OHWj9yKJg3K0cieYraSoeZuQ&oe=649C3D03&_nc_sid=f4eaf9,11396,75,"Office party wish list: fun hats, Hawaiian shirts, plenty of coffee. ✅ 

We asked @Bing Image Creator to show us a group of hedgehogs in Hawaiian shirts and party hats in the office, all drinking coffee out of ceramic mugs, bright and colorful office, photo realistic. 

What should we create next? Leave a prompt in the comments and we’ll pick one to try!",,1685574011,01-06-2023 02:00:11,https://www.instagram.com/p/Cs7NgujNjWk/,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/350479625_247440281310058_5459716511393175640_n.jpg?stp=dst-jpg_e35_s640x640_sh0.08&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=hIuQXuxBUjwAX8DJi27&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAHkW9fkP23afaN6nd_JPoMfi--_5EbU6prrI5BZIdNcQ&oe=649C3D03&_nc_sid=f4eaf9
imdrebrown,2066685389,3115081363195783483,True,https://scontent-atl3-1.cdninstagram.com/v/t50.2886-16/348875145_765844531698946_3991663245353590323_n.mp4?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=QysBFkb1WBoAX97IuIB&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCP9lC7lR5R6UoJOhv1mGOXT9QsUxhq4FsUMNZCDmjG0Q&oe=6498D439&_nc_sid=f4eaf9,-1,44,#ad AI needs to be our friend! Check my bio to see the TLDR for @microsoft ft latest Work Trend Index. #MicrosoftPartner #WorkTrendIndex,,1685566695,31-05-2023 23:58:15,https://www.instagram.com/p/Cs6_f7TuWk7/,https://scontent-atl3-2.cdninstagram.com/v/t51.2885-15/350652440_6388320357893029_4848270996732328328_n.jpg?stp=c0.224.576.576a_dst-jpg_e15&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=GP7AnY_3gbkAX8_oo_N&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAv2UF9IyR9hkH6nXqyRwT-BvZOMwNCLtwesmY65UyGog&oe=6498EA9C&_nc_sid=f4eaf9
talaexe,2363460764,3110656223031429906,True,https://scontent-atl3-2.cdninstagram.com/v/t66.30100-16/10000000_163237219849741_3339588627975866091_n.mp4?_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=PGleHjdRzWMAX8saned&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDOHAbb6woeWhkjeh1oVgWTq04LgoNGTML18OtZx7m7sA&oe=6498708B&_nc_sid=f4eaf9,4471,0,Day 2 at #MSBuild,,1685039309,25-05-2023 21:28:29,https://www.instagram.com/p/CsrRVqYJYsS/,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/348867232_269214188814478_7467166206536312560_n.jpg?stp=c0.218.564.564a_dst-jpg_e15&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=NBP27WIKUJAAX8eFbpp&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCRjfR02dPh3BesriXkQHGx7K8uy6eIxtKFKAAOl7wutA&oe=6498A2C1&_nc_sid=f4eaf9
codebysophy,21768433869,3110018817111101070,True,https://scontent-atl3-1.cdninstagram.com/v/t66.30100-16/10000000_787350233014303_6018916172605743631_n.mp4?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=lQgo_kHfXigAX9tR63R&edm=APU89FABAAAA&ccb=7-5&oh=00_AfC-WitURkYVsgWEwfFC_G_DyaI4arxLHfhas__jfg3k5Q&oe=64985F5D&_nc_sid=f4eaf9,5311,34,Day 1 at #MSBuild,,1684963208,25-05-2023 00:20:08,https://www.instagram.com/p/CspAaL2sA6O/,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-15/349236230_799840171573740_4915610783634492954_n.jpg?stp=c0.420.1080.1080a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=B06F5kU2b08AX8mR7ts&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBJxSaYCkCFnh6qRjpfw8hwGv8sRHfQ4WrDvP_xkPLT5Q&oe=64987DB7&_nc_sid=f4eaf9
microsoft,524549267,3108448097783993696,False,https://scontent-atl3-2.cdninstagram.com/v/t51.2885-15/348514450_212415374935109_8326511431518331643_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=105&_nc_ohc=3fB5waEdrK8AX8qaV05&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBPbM-kn4cE9QJ08X-szH2iL8aVrhrup623SikX3W8OSg&oe=649BBA69&_nc_sid=f4eaf9,15828,406,"Currently using @Bing Image Creator to create very important things.

Here’s the prompt we used: a group of dogs in the office taking a selfie around the water cooler.",,1684775911,22-05-2023 20:18:31,https://www.instagram.com/p/CsjbRNfJ1Vg/,https://scontent-atl3-2.cdninstagram.com/v/t51.2885-15/348514450_212415374935109_8326511431518331643_n.jpg?stp=dst-jpg_e35_s640x640_sh0.08&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=105&_nc_ohc=3fB5waEdrK8AX8qaV05&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBIO2P9gdm7OU6gnIUGKfjNv1w1Z87drP7THmf8Czb7xQ&oe=649BBA69&_nc_sid=f4eaf9
disneymusic,478243579,3108410192080806903,True,https://scontent-atl3-2.cdninstagram.com/v/t66.30100-16/54229796_555051233464145_266236334467313520_n.mp4?_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=105&_nc_ohc=sl70NBhArv8AX-1Ts4l&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAav_TLnUHn_2_t-mxHRJrkqAplQJ75SUUxjdVaTkTOIg&oe=649852C3&_nc_sid=f4eaf9,3356,59,"Did someone say groovy tunes? 🎶 Headphones on 🎧, volume up 🔊 and press shuffle 🔀 on your @Microsoft Zune.

➡️ The @GuardiansOfTheGalaxy: The Official Mixtape is now streaming at the link in our Story.
➡️ Bring the #GotGVol3 soundtrack home on vinyl from @disneymusicemporium!",,1684771453,22-05-2023 19:04:13,https://www.instagram.com/p/CsjSpnDLiP3/,https://scontent-atl3-2.cdninstagram.com/v/t51.2885-15/348429456_649191610382447_622735042538578858_n.jpg?stp=c0.280.720.720a_dst-jpg_e15_s640x640&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=111&_nc_ohc=ZUhIlYcRaQsAX8lVp3B&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDq6nydN8J7SwcHZ-sip_ldoq-gzUOrF74rogN0yxlWxA&oe=6498C755&_nc_sid=f4eaf9
